"dummy","n3_1","n3_2","n3_3","n3_4","n3_5","n3_6","n3_7","n3_8","n3_9","n3_10","n3_11","n3_12","n3_13","n3_14","n3_15","n3_16","n3_17","n3_18","n3_19","n3_20","n3_21","n3_22","n3_23","n3_24","n3_25","n3_26","n3_27","n3_28","n3_29","n3_30","n3_31","n3_32","n3_33","n3_34","n3_35","n3_36","n3_37","n3_38","n3_39","n3_40","n3_41","n3_42","n3_43","n3_44","n3_45","n3_46","n3_47","n3_48","n3_49","n3_50","n3_51","n3_52","n3_53","n3_54","n3_55","n3_56","n3_57","n3_58","n3_59","n3_60","n3_61","n3_62","n3_63","n3_64","n3_65","n3_66","n3_67","n3_68","n3_69","n3_70","n3_71","n3_72","n3_73","n3_74","n3_75","n3_76","n3_77","n3_78","n3_79","n3_80","n3_81","n3_82","n3_83","n3_84","n3_85","n3_86","n3_87","n3_88","n3_89","n3_90","n3_91","n3_92","n3_93","n3_94","n3_95","n3_96","n3_97","n3_98","n3_99","n3_100"
"n2_165","-0.110253490507603","0.119055047631264","-0.127016663551331","0.121864587068558","0.0187562890350819","-0.0144893936812878","0.117224968969822","0.0567491687834263","-0.0847979262471199","0.149639457464218","-0.20580518245697","-0.224691778421402","0.0267534404993057","-0.0869420692324638","0.135478779673576","-0.203332275152206","-0.12541176378727","-0.0484088622033596","-0.0472287237644196","0.0207205712795258","-0.0498228706419468","-0.0834319293498993","-0.0697644501924515","-0.0259608216583729","0.0193927884101868","-0.157337233424187","0.024723257869482","-0.0495795048773289","0.0176026001572609","0.00294790393672884","-0.153664886951447","-0.104755125939846","-0.107245735824108","-0.0290542505681515","0.131220757961273","0.00930549763143063","-0.162863194942474","0.0834338888525963","0.128143802285194","-0.0854237377643585","0.0302367396652699","-0.102145649492741","-0.0224602986127138","0.032046016305685","-0.0509365685284138","0.0905250683426857","0.00286604906432331","-0.00771364336833358","-0.102911002933979","0.1268290579319","-0.17757248878479","-0.129385143518448","-0.109022445976734","0.033776793628931","-0.145847365260124","-0.0893010944128036","0.0683371499180794","-0.179543361067772","0.134470403194427","-0.101836629211903","0.0434480421245098","-0.0429456904530525","0.121977187693119","0.0774669423699379","0.0679345279932022","-0.125838100910187","0.0136224962770939","0.0628317520022392","-0.0887427106499672","0.198175877332687","-0.122913993895054","-0.0283312015235424","-0.0311449356377125","-0.241524040699005","0.0760345533490181","0.0800052210688591","-0.0885573104023933","-0.099664106965065","0.054855190217495","0.047649085521698","0.00389610719867051","-0.0480645671486855","0.10078003257513","0.030353806912899","0.0179765541106462","0.0905002057552338","-0.0913708731532097","-0.0488946959376335","-0.0560726784169674","-0.119728863239288","0.106113880872726","0.0275991708040237","0.044603306800127","0.0245118271559477","0.127793341875076","0.0170125253498554","0.0883663073182106","-0.0478718802332878","-0.112501002848148","-0.101468995213509"
"n2_166","0.0789970532059669","0.507044732570648","0.2155941426754","0.167809247970581","0.318576008081436","0.449915826320648","0.277185350656509","0.101761810481548","0.768307030200958","0.206174895167351","-0.104898169636726","0.153142720460892","0.2076296210289","0.686436533927917","0.0158095955848694","-0.0186770930886269","0.15726363658905","-0.107853382825851","-0.208249911665916","0.207023397088051","0.0106955925002694","0.225792050361633","-0.00217169639654458","0.253651529550552","0.378104656934738","0.0196384079754353","0.21691407263279","0.214651554822922","0.095713809132576","0.49847799539566","0.140018552541733","0.641013324260712","0.289390534162521","0.041109174489975","0.0576940923929214","0.690455734729767","1.01910448074341","0.16805174946785","-0.100129336118698","0.296647965908051","0.458729237318039","0.0794231966137886","0.266344159841537","0.25137197971344","0.12511134147644","-0.125656872987747","0.11134596914053","0.11850580573082","0.263825744390488","0.64540034532547","0.0783293396234512","0.463119745254517","-0.0414851196110249","-0.0126161482185125","0.251685738563538","0.153158783912659","-0.263503521680832","-0.0250896122306585","-0.0931558534502983","-0.112738683819771","0.176403030753136","0.228421226143837","-0.058794092386961","-0.180668085813522","-0.0345880091190338","0.131824567914009","0.235532149672508","0.229151159524918","0.296152919530869","-0.034682858735323","0.156775161623955","-0.17498292028904","0.0765605941414833","-0.456643342971802","0.180121451616287","0.486829072237015","0.165959626436234","-0.119038432836533","0.0970982164144516","0.152165547013283","-0.111626751720905","-0.103441886603832","0.0656119883060455","0.19069105386734","-0.203851908445358","0.0965545475482941","0.16222982108593","0.307918965816498","-0.193531885743141","0.0643704980611801","0.495379149913788","0.296100378036499","0.270848333835602","0.201710104942322","0.338236033916473","-0.0210723597556353","0.936254143714905","0.172691509127617","0.130471497774124","0.196658432483673"
"n2_167","0.12420778721571","-0.0387654341757298","0.0990446507930756","-0.0868359506130219","-0.0694677978754044","0.0464413799345493","-0.0310778357088566","-0.0618915446102619","-0.223885491490364","0.134030908346176","-0.206609711050987","0.0796707421541214","-0.0532202534377575","0.0657113790512085","0.0236737485975027","-0.00536222383379936","-0.0539982356131077","0.0172942206263542","-0.103896975517273","-0.144741415977478","-0.158573552966118","-0.148292854428291","-0.189029738306999","-0.201973184943199","-0.0391905419528484","-0.082019031047821","-0.149783119559288","-0.0822772532701492","-0.0234343335032463","-0.124059364199638","0.052922036498785","-0.0169159378856421","0.119627445936203","0.0659010633826256","0.0614694729447365","0.120265334844589","-0.0132138906046748","-0.011430911719799","0.0989271402359009","0.0329705812036991","-0.125875219702721","-0.0400392562150955","-0.12219861894846","-0.0267595183104277","-0.181064769625664","0.0485359653830528","0.0582893788814545","-0.0028434966225177","0.0454922206699848","0.174864128232002","0.0369935408234596","0.00708743138238788","0.0893464684486389","0.103598348796368","-0.0440253131091595","-0.118678830564022","-0.0312574878334999","-0.1244265884161","-0.101191222667694","-0.173391878604889","-0.178847432136536","0.0105563867837191","-0.137673333287239","-0.0600641928613186","0.15490435063839","-0.0929869264364243","-0.156299039721489","0.059025514870882","-0.0892420262098312","0.120938323438168","0.102539487183094","-0.0529186017811298","0.0552073270082474","-0.277676045894623","0.087031826376915","-0.0427772998809814","0.0404094718396664","0.0490807630121708","-0.0257318764925003","0.166838586330414","0.0889626443386078","-0.0204342789947987","0.0641816183924675","-0.0482604503631592","-0.19915284216404","-0.0494335256516933","-0.170048072934151","-0.118856832385063","-0.0509672649204731","0.0980478599667549","0.00363804725930095","0.0172911342233419","0.100485607981682","-0.0778535902500153","-0.0737174674868584","-0.12909922003746","-0.0924255028367043","0.0366147942841053","-0.0844481438398361","-0.132475003600121"
"n2_168","0.0366381146013737","-0.115689143538475","-0.055174931883812","-0.0816112384200096","-0.140941977500916","0.010389618575573","-0.0260463953018188","0.0782745033502579","-0.313187569379807","-0.198660776019096","0.00297944364137948","-0.222302466630936","0.0432781651616096","-0.0259234700351954","0.00596917700022459","0.0226600803434849","0.0112527878955007","-0.0282739382237196","-0.00213842233642936","-0.160291373729706","-0.141323685646057","-0.06915133446455","-0.165608450770378","0.0621119625866413","-0.141591012477875","-0.0057171187363565","-0.12447153031826","-0.0674401447176933","0.0495444908738136","-0.107287369668484","-0.161936268210411","-0.130059152841568","0.09234319627285","0.0657685101032257","-0.0908254608511925","-0.0939011126756668","-0.369226068258286","-0.0483378693461418","0.0753881931304932","-0.00768302846699953","-0.0636176690459251","0.022750673815608","-0.152505099773407","0.0746382549405098","-0.20520330965519","0.0933967605233192","-0.0387707129120827","-0.0489784143865108","-0.0468007475137711","0.174292221665382","0.000488640798721462","-0.0292471349239349","-0.0146482000127435","-0.0191469695419073","0.0827359706163406","0.127098381519318","0.0792502388358116","-0.194921851158142","0.0674173384904861","-0.124518811702728","-0.0744553580880165","0.0843605771660805","-0.0167537555098534","-0.044081199914217","0.0568738579750061","-0.0253411456942558","0.0138533851131797","0.0626892000436783","-0.0377870872616768","0.0717872604727745","-0.0291906986385584","-0.136894777417183","-0.136885762214661","-0.34443074464798","-0.111055925488472","0.0696821063756943","0.00445052608847618","0.0521641634404659","-0.0477487742900848","-0.0679025575518608","-0.0193863306194544","0.137851700186729","0.0697800293564796","-0.0881705433130264","-0.159480944275856","0.0452393516898155","0.0150165790691972","-0.0643565133213997","0.0711347013711929","0.132057949900627","-0.0461110286414623","-0.168147414922714","-0.081135056912899","0.0406263433396816","0.022193705663085","0.225320354104042","-0.184343427419662","-0.103902578353882","0.0565551035106182","-0.153774380683899"
"n2_169","-0.0993267372250557","0.0771834552288055","0.109485328197479","-0.00395401334390044","0.0884946882724762","0.11059757322073","-0.241081669926643","0.199957072734833","-0.160488769412041","0.164963096380234","-0.0662084892392159","0.102895982563496","-0.0649537295103073","-0.00436334684491158","-0.05826261267066","0.0734030455350876","0.0190167278051376","0.103416733443737","-0.13587798178196","0.157203361392021","0.021506866440177","0.0922502800822258","0.118462041020393","0.0996430292725563","0.0696876868605614","0.0538807809352875","-0.247024774551392","-0.004883186891675","0.209653005003929","-0.139609664678574","0.0714085251092911","0.0947017595171928","0.0904663503170013","0.0972961187362671","-0.0203196480870247","-0.0956034287810326","-0.244070813059807","-0.0517355427145958","-0.0723790600895882","0.161094918847084","0.218041196465492","0.0802350118756294","0.00585004175081849","0.090523861348629","0.0764096081256866","-0.102109424769878","0.122582107782364","0.131771996617317","0.0185208413749933","0.825209677219391","0.0315067321062088","0.0210285466164351","-0.137564867734909","-0.0280907992273569","0.0275203976780176","0.209199592471123","-0.0572475120425224","0.216586947441101","-0.0207655038684607","-0.0123888347297907","0.134203121066093","-0.0553081296384335","-0.138493463397026","0.114054128527641","-0.140247270464897","-0.0157301593571901","0.110239647328854","0.112893268465996","0.138235315680504","0.130043357610703","0.150607168674469","-0.158950373530388","0.133657097816467","0.212162092328072","0.0452592708170414","0.262839019298553","0.182099223136902","-0.073924720287323","0.24028579890728","0.227356493473053","-0.0996886119246483","-0.0823019072413445","0.0278624892234802","0.116496883332729","0.209157228469849","0.139754369854927","0.0647338777780533","0.143282637000084","0.0518904291093349","-0.191368028521538","0.204713478684425","-0.0772498100996017","0.414979577064514","0.158679828047752","0.141710996627808","-0.1011972874403","-0.119756273925304","0.075133241713047","0.0734081044793129","0.127137124538422"
"n2_170","-0.0602056495845318","0.0836072117090225","-0.0367754250764847","-0.0819442942738533","0.00939195323735476","-0.186851695179939","0.0628163069486618","0.0895639881491661","0.02199094183743","0.130374789237976","0.0197693519294262","-0.0840280130505562","-0.0917384400963783","-0.114992246031761","0.0447241961956024","-0.00272651948034763","-0.104096822440624","-0.0460011661052704","0.130448341369629","-0.12437903881073","-0.038757398724556","-0.119773089885712","-0.191118538379669","-0.05471570789814","0.0575001835823059","-0.109591878950596","-0.204866155982018","0.0322294160723686","-0.022170152515173","0.0967162474989891","-0.0911168456077576","0.0293680988252163","-0.0619995966553688","0.0778228789567947","0.132890790700912","-0.0578944943845272","-0.203542679548264","-0.090032272040844","-0.0972628444433212","0.161558344960213","-0.0890751928091049","-0.124927133321762","-0.119683213531971","-0.0652552768588066","-0.173547193408012","0.0227723978459835","-0.0643063560128212","-0.0230807326734066","-0.00762128084897995","0.211129441857338","-0.0115458853542805","-0.0457217656075954","-0.119468279182911","0.0468827895820141","-0.0161940902471542","0.0893518403172493","-0.0875659137964249","0.0306854490190744","0.0458396896719933","0.149384990334511","0.060016792267561","0.102721348404884","-0.00983226206153631","-0.0888864174485207","-0.068628340959549","0.0825205817818642","-0.179962277412415","0.115621045231819","0.0125839840620756","0.120287969708443","0.114381477236748","-0.00264486391097307","-0.129172340035439","-0.0326230712234974","0.139250889420509","0.204201504588127","-0.0554095581173897","-0.101818852126598","0.169712007045746","0.19851753115654","0.107897102832794","-0.0336301289498806","-0.0709412842988968","0.0177828557789326","0.069933295249939","-0.0444826371967793","-0.0745879635214806","0.0485784038901329","-0.107832036912441","-0.0261718444526196","0.00555770751088858","-0.0190813858062029","0.141459405422211","0.0311223044991493","-0.0254479460418224","-0.0660169869661331","-0.0700599551200867","0.155323281884193","-0.0478506498038769","0.0291305333375931"
"n2_171","-0.224356412887573","0.166263625025749","0.0106726214289665","0.299763768911362","-0.0326351150870323","-0.237334936857224","-0.417900443077087","0.208897650241852","0.623238980770111","-0.293675571680069","-0.00911108125001192","-0.0498132668435574","-0.136306241154671","-0.291999399662018","-0.0230084601789713","-0.0936626940965652","0.0755690783262253","0.209436103701591","0.167166411876678","-0.0198635086417198","0.169821992516518","-0.00902506336569786","-0.00639245752245188","0.0351425930857658","-0.861608266830444","-0.0475553646683693","0.186354413628578","0.0491572692990303","0.126943603157997","0.0160408429801464","0.00234206928871572","0.432129055261612","0.0975361987948418","-0.201057121157646","-0.0358628667891026","0.811854898929596","0.422016233205795","-0.447192370891571","-0.0975487604737282","0.665110945701599","0.325746238231659","0.105702206492424","0.051981944590807","-0.0148622840642929","0.0977590158581734","-0.0223606359213591","0.0154706528410316","-0.219110250473022","-0.198055356740952","1.33144164085388","-0.212903290987015","0.39368012547493","-0.119454942643642","0.0404993109405041","0.0977566987276077","-0.0213972311466932","0.0557835847139359","0.231151387095451","0.276461005210876","-0.163400769233704","-0.0102854324504733","-0.160058975219727","0.0575116276741028","0.0999515801668167","-0.0781925618648529","-0.0970295071601868","-0.060386098921299","0.122515775263309","0.260887920856476","0.221549466252327","0.165144324302673","-0.163225442171097","-0.052954338490963","-1.16353535652161","-0.250207602977753","0.687946915626526","-0.0396936722099781","0.015128580853343","0.124812960624695","0.526594758033752","0.24784043431282","0.160027295351028","-0.140864804387093","-0.233158573508263","0.270134031772614","-0.113857373595238","0.125954672694206","0.445254236459732","0.123845554888248","-0.000678141077514738","0.22892951965332","-0.036076620221138","-0.586560487747192","0.133124589920044","0.62493485212326","0.0476513206958771","0.443024307489395","0.309695541858673","0.374773919582367","0.0251035019755363"
"n2_172","0.00217487197369337","-0.0476440750062466","0.0395723655819893","0.147767826914787","0.0221421476453543","-0.0483911298215389","0.189288467168808","-0.047622874379158","0.0578789822757244","0.0440182685852051","-0.00272587640210986","-0.154444977641106","-0.161833524703979","0.169418171048164","0.0333326570689678","-0.0318145155906677","-0.0769558101892471","0.0847418606281281","-0.112763233482838","-0.0224712304770947","0.0162083078175783","-0.0909292474389076","-0.10914346575737","0.158796980977058","-0.0763940513134003","-0.075233057141304","0.0410488210618496","-0.130230903625488","-0.0344873294234276","0.00843693222850561","0.126176536083221","0.0453935191035271","0.0442816354334354","-0.0974669978022575","-0.104983121156693","0.14573960006237","0.00790264178067446","-0.0293437764048576","0.0218639113008976","0.0741293504834175","0.151746138930321","0.0261356923729181","0.0347324386239052","0.114839754998684","0.0946022346615791","-0.0667667910456657","-0.0879028886556625","-0.0375561937689781","0.0581632107496262","-0.0101207187399268","-0.0540687926113605","-0.130335509777069","-0.0343283787369728","0.0850395560264587","0.125318765640259","-0.0396446026861668","-0.0573647879064083","-0.0335945934057236","0.164490699768066","0.127512037754059","0.0520812980830669","-0.030193580314517","-0.0168309584259987","0.0635279193520546","0.126172587275505","0.0718695223331451","-0.0467519946396351","-0.0929663330316544","0.091324657201767","0.191854402422905","0.0519885420799255","0.0119354110211134","-0.0302682481706142","0.0541158467531204","-0.0592592544853687","0.0188370030373335","0.0972952544689178","-0.10053039342165","-0.0496217682957649","0.153616219758987","-0.0852530896663666","-0.0941381007432938","-0.0414277352392673","-0.0261006690561771","0.049287486821413","0.0171290710568428","0.0278864651918411","0.098067082464695","0.0806920453906059","-0.0385276824235916","-0.0385795570909977","-0.0774273127317429","0.0361868590116501","0.07080078125","-0.0907837525010109","-0.11261348426342","0.0135428365319967","-0.00520803919062018","0.0619367547333241","-0.0315056145191193"
"n2_173","0.317064940929413","-0.132209837436676","-0.241013899445534","-0.188445463776588","-0.171714574098587","-0.41823810338974","-0.915426254272461","-0.106463864445686","-2.30408501625061","-0.267058044672012","0.303342401981354","-0.371074646711349","-0.18242359161377","0.15206852555275","0.36159884929657","-0.344788193702698","-0.078999325633049","0.358995139598846","0.321219891309738","-0.286541044712067","-0.233903542160988","-0.544797897338867","-0.642637431621552","-0.282250344753265","-0.46811044216156","-0.146085366606712","-1.86629247665405","-0.43035289645195","-0.17411607503891","-0.144078388810158","-0.397196561098099","-0.117951288819313","-0.149728193879128","-0.32226225733757","-0.311932235956192","-0.281929761171341","-0.546482086181641","-0.364947289228439","0.22198498249054","0.132691323757172","-0.22385236620903","-0.269879043102264","-0.343294203281403","-0.407728850841522","-0.403742581605911","0.140277191996574","-0.347243100404739","-0.356351763010025","-0.0700474977493286","0.0831275805830956","-0.356540769338608","-0.241943627595901","0.306677877902985","-0.132915452122688","-0.261776506900787","-0.161424368619919","0.410031825304031","-0.352022498846054","-0.0539605095982552","0.0629302486777306","-0.276192039251328","-0.349437266588211","0.184100449085236","0.261733561754227","0.400636851787567","-0.320859968662262","-0.512465953826904","-0.280815988779068","-0.168692514300346","-0.201416030526161","0.12222471088171","0.311415404081345","0.0416209325194359","-0.641116321086884","-0.215639889240265","-0.190303012728691","-0.4735147356987","0.430950284004211","-0.0730971544981003","-0.204797014594078","0.470045387744904","0.480208933353424","-0.250052005052567","-0.465308248996735","0.228660926222801","-0.350297868251801","-0.332229614257812","-0.0881995037198067","0.381597638130188","0.270375311374664","-0.202863529324532","-0.300584107637405","-0.167626425623894","-0.276670634746552","-0.0280517842620611","0.452383011579514","-0.323955863714218","-0.210002228617668","-0.0568986386060715","-0.288740485906601"
"n2_174","0.0662238597869873","-0.0972179993987083","-0.144458591938019","-0.0396322682499886","0.120220541954041","0.00919059012085199","0.207102462649345","-0.0884364619851112","-0.188692227005959","0.0882784947752953","-0.200422719120979","0.017611175775528","-0.00198473804630339","-0.0952234044671059","0.116418421268463","-0.154898032546043","0.0120806079357862","0.121123760938644","-0.0794408023357391","-0.102779768407345","-0.085903212428093","-0.0247818846255541","-0.199639603495598","0.00622761435806751","0.0112308785319328","0.0386165380477905","0.0156243909150362","-0.0924982205033302","0.0120377521961927","-0.054804477840662","0.0534671694040298","0.132187619805336","0.118356868624687","-0.0483889766037464","0.102841645479202","0.19004961848259","-0.169788494706154","0.00928932707756758","0.0201134420931339","0.178948923945427","0.0266806203871965","-0.129009231925011","-0.249072134494781","-0.129128336906433","0.0700774192810059","-0.0474442951381207","-0.205853909254074","-0.153366953134537","-0.174777090549469","-0.0304996930062771","-0.0331860184669495","-0.0689270347356796","-0.00694717606529593","0.0807957127690315","0.00496612582355738","0.113067202270031","-0.00367962522432208","-0.196286141872406","0.0215820893645287","0.00704764109104872","-0.149639174342155","-0.0376493632793427","0.0974272266030312","0.00923162885010242","-0.0495000332593918","-0.169653356075287","-0.100735455751419","-0.0858132094144821","0.0628225803375244","0.116800345480442","0.0880591049790382","0.176072642207146","0.0658459216356277","-0.25603049993515","0.0232358481734991","0.0461409129202366","-0.022547846660018","0.11237221211195","0.0973961651325226","0.14549195766449","-0.0260466504842043","-0.0492240227758884","-0.028910344466567","-0.117069534957409","-0.0677523836493492","-0.0228316355496645","0.108809560537338","-0.105376534163952","-0.0682221725583076","-0.0580442398786545","0.161534607410431","0.0858646482229233","0.144691675901413","-0.0725256279110909","0.128432109951973","-0.0705761611461639","-0.161211907863617","-0.0654869675636292","0.0555065311491489","-0.0512586683034897"
"n2_175","0.235351130366325","-0.373490422964096","-0.475045412778854","-0.115552239120007","-0.487647980451584","-0.331059694290161","-0.282458692789078","-0.537604749202728","-0.856912016868591","-0.262543171644211","0.437498241662979","-0.29532852768898","-0.347568660974503","-0.149488568305969","0.424184709787369","-0.458852767944336","-0.348411202430725","0.238973990082741","0.293535590171814","-0.253562301397324","-0.450322777032852","-0.314025223255157","-0.352658987045288","-0.253256946802139","-0.506066858768463","-0.318201839923859","0.680197715759277","-0.406940162181854","-0.428834646940231","-0.42013031244278","-0.431217163801193","-0.353918194770813","-0.338873893022537","-0.262688368558884","-0.433299720287323","-0.200442910194397","-0.359792143106461","-0.238795012235641","0.455659836530685","-0.373988479375839","-0.378001123666763","-0.269326478242874","-0.360096096992493","-0.403168112039566","-0.415496677160263","0.298804551362991","-0.497423738241196","-0.401157319545746","-0.463697373867035","-1.70710623264313","-0.435325771570206","-0.480895280838013","0.316902786493301","-0.335718214511871","-0.164902731776237","-0.34935462474823","0.187253296375275","-0.263717770576477","-0.286803066730499","0.186255425214767","-0.447555661201477","-0.401598900556564","0.28079617023468","0.311984062194824","0.333947956562042","-0.377637088298798","-0.224558502435684","-0.274489313364029","-0.524149179458618","-0.426258891820908","-0.112381190061569","0.503729820251465","-0.488371282815933","0.0356429442763329","-0.137311547994614","-0.290912061929703","-0.39414057135582","0.386371612548828","-0.3172707259655","-0.179007932543755","0.283340811729431","0.318976223468781","-0.347556263208389","-0.355425000190735","0.297934651374817","-0.222987443208694","-0.385592460632324","-0.348746001720428","0.166932985186577","0.294407457113266","-0.276725381612778","-0.431170344352722","-0.16635425388813","-0.396927714347839","-0.481322854757309","0.223011076450348","-0.431608021259308","-0.390882462263107","-0.23532298207283","-0.366141527891159"
"n2_176","0.046789713203907","-0.251472532749176","-0.0571650713682175","-0.292117774486542","-0.111363165080547","-0.178548827767372","-0.374060750007629","-0.181784555315971","-0.709777116775513","-0.158503070473671","0.124455206096172","-0.264653712511063","-0.153709098696709","-0.197194635868073","0.0931379497051239","-0.196497708559036","-0.00369805400259793","0.102095082402229","0.250218689441681","-0.00402234634384513","-0.180599734187126","-0.0922286137938499","-0.0869312882423401","-0.251208871603012","-0.0425893627107143","-0.052262656390667","1.16459178924561","-0.102145224809647","-0.0445959977805614","-0.368343323469162","-0.26515394449234","-0.146139279007912","-0.240079313516617","-0.214501351118088","-0.286130875349045","-0.503680050373077","-0.428686827421188","0.0100549049675465","0.116463549435139","-0.126039579510689","-0.212692499160767","0.0680027976632118","-0.167751669883728","0.0211113970726728","-0.255664616823196","-0.0600261278450489","-0.227117836475372","-0.284274846315384","-0.291022956371307","-0.424967110157013","-0.135602176189423","-0.445047229528427","0.006628158967942","-0.0526622496545315","-0.164270862936974","-0.0063223666511476","0.0883363261818886","-0.0771211832761765","-0.237657278776169","-0.136087477207184","-0.194369539618492","-0.0688864663243294","0.277165174484253","0.00739591009914875","0.19407744705677","-0.00726208416745067","-0.157818987965584","-0.074675515294075","-0.226963981986046","-0.0227560270577669","-0.269433170557022","0.11000007390976","-0.153103709220886","-0.619380474090576","-0.166925638914108","-0.0132024586200714","-0.221514672040939","0.0577818602323532","-0.217991381883621","0.202792301774025","0.103801816701889","0.220055148005486","-0.119640216231346","-0.0628675892949104","0.248171463608742","-0.0575578026473522","-0.204078540205956","-0.0639121979475021","-0.0222986526787281","0.148920342326164","-0.079464502632618","-0.122348643839359","-0.3997902572155","-0.162879601120949","-0.159196704626083","0.00843088421970606","-0.500527203083038","0.0807904452085495","-0.216529443860054","-0.295469015836716"
"n2_177","-0.0973774045705795","-0.198811694979668","-0.0196132250130177","-0.0332385525107384","0.115570865571499","0.0751167461276054","0.0362899526953697","0.281832665205002","0.697779178619385","-0.154760718345642","-0.201915442943573","0.00316290720365942","0.0949326083064079","0.111866697669029","-0.239926919341087","0.102887593209743","0.12201514095068","-0.0934923067688942","-0.222421869635582","0.244293361902237","0.118192121386528","0.242835983633995","0.206948399543762","0.0145436245948076","-0.433973014354706","0.225843831896782","0.242147445678711","0.272031605243683","0.223443761467934","0.0670788884162903","0.226501509547234","0.204863861203194","0.145798608660698","0.05683908239007","0.00341248512268066","0.569295227527618","0.234813392162323","-0.195238083600998","-0.0560335591435432","0.185226276516914","-0.0531044453382492","0.110031820833683","0.267204284667969","0.0594680197536945","0.124647423624992","-0.302559912204742","0.193349361419678","0.180444091558456","0.129531234502792","1.3700886964798","-0.00994227547198534","0.0126929022371769","-0.316130340099335","0.175684854388237","0.0856492668390274","0.19546040892601","-0.00914725381880999","0.145795091986656","0.196882501244545","0.0544224642217159","0.0565566830337048","0.0915810242295265","-0.132375180721283","-0.208871439099312","-0.267237514257431","0.0643573179841042","0.0742758587002754","0.118200987577438","0.138168975710869","-0.0146854501217604","-0.0945054367184639","-0.235071375966072","0.173814713954926","-0.937095284461975","0.147872477769852","0.67096334695816","-0.0148362973704934","-0.0102714663371444","0.130562916398048","0.279322266578674","-0.0818469002842903","0.135781422257423","0.110635206103325","0.159634545445442","-0.0958031341433525","0.172962382435799","0.150990515947342","0.43434277176857","-0.314172208309174","-0.146107390522957","-0.192858576774597","0.177198529243469","-0.930890262126923","0.288852661848068","0.637158155441284","-0.0689342617988586","0.266664654016495","0.269906938076019","0.288983315229416","0.0425786860287189"
"n2_178","-0.00562047399580479","-0.45960146188736","-0.211008340120316","-0.36444553732872","-0.0923998951911926","-0.0346743240952492","0.0148116517812014","0.158669352531433","0.816825032234192","-0.481745600700378","0.113088071346283","0.0350162424147129","0.0797337368130684","-0.801308214664459","-0.14718396961689","0.166904017329216","-0.104351989924908","0.0371627360582352","-0.0117567023262382","-0.128866121172905","0.0206816140562296","-0.0796898454427719","0.184939861297607","-0.159830823540688","-0.547524273395538","-0.0173485800623894","-0.541276097297668","0.124778792262077","-0.0939280763268471","-0.411499083042145","-0.0717964917421341","-0.20758843421936","-0.149857506155968","-0.00387309771031141","-0.178261458873749","0.596165716648102","-0.590260207653046","-0.468351691961288","-0.233467772603035","0.206100687384605","-0.588483870029449","-0.0371216759085655","-0.151832342147827","0.0118126040324569","-0.0980184897780418","-0.146389424800873","0.093826062977314","-0.346609443426132","-0.403205126523972","1.94065308570862","-0.354615479707718","-0.47868138551712","0.395683258771896","0.368808507919312","0.110079258680344","0.185265466570854","0.131120637059212","0.157092273235321","0.245345547795296","0.205151587724686","0.0418859496712685","0.0077017187140882","0.000507628079503775","0.00907681696116924","0.00973623245954514","-0.0529726855456829","-0.22599022090435","0.0819044709205627","0.0627554804086685","0.267435759305954","-0.421298414468765","-0.058948814868927","-0.0182583797723055","-0.981961011886597","-0.149470970034599","0.0671023279428482","0.00617743516340852","0.105387926101685","0.542725145816803","0.128725290298462","0.0894804671406746","0.127025857567787","-0.177093341946602","-0.257230013608932","0.0986005812883377","0.00539896311238408","0.205890655517578","-0.330704152584076","0.0245131682604551","-0.290001422166824","-0.728967368602753","-0.101571060717106","-0.709268748760223","0.0971474349498749","0.614614546298981","0.148941949009895","-0.602751076221466","-0.669588327407837","-0.178748890757561","0.0906900689005852"
"n2_179","-0.151194751262665","0.0457803048193455","0.0432984940707684","0.187255248427391","0.0380896143615246","-0.0310414731502533","-0.448025047779083","0.228455558419228","0.220155403017998","-0.332235962152481","-0.127057164907455","0.0112209906801581","0.0160955786705017","0.407778054475784","-0.0544409975409508","0.142108008265495","0.224586576223373","-0.0552601404488087","-0.165696874260902","-0.0108176721259952","0.12553146481514","0.252002894878387","0.0275465864688158","-0.107284031808376","0.116470731794834","-0.00456600217148662","0.0373476855456829","0.157478645443916","0.184676334261894","-0.0144930882379413","0.0587342977523804","0.424714237451553","0.136461690068245","-0.0649425685405731","-0.043708398938179","0.105450883507729","-0.458829820156097","0.0597779490053654","-0.129884630441666","0.362028032541275","0.0913571044802666","0.133044093847275","0.126974165439606","0.0961698442697525","0.0693313702940941","-0.258830279111862","0.12238472700119","0.193168759346008","-0.124463744461536","0.594550430774689","0.0380631238222122","-0.0340001881122589","-0.158339351415634","0.133371144533157","-0.0957652479410172","0.161050707101822","-0.13274122774601","-0.0303409360349178","0.210651099681854","0.006382473744452","0.169170096516609","0.0871757417917252","-0.247200980782509","-0.038835346698761","-0.228606835007668","-0.00910373777151108","-0.139739394187927","0.128189340233803","0.124499432742596","0.0434013567864895","0.0865533351898193","-0.0583950541913509","0.108681134879589","-0.394981563091278","0.205900728702545","0.780216097831726","-0.0404385663568974","0.0989503338932991","0.0884226337075233","0.24774232506752","0.00105029379483312","-0.0551102235913277","0.0867995768785477","0.104701608419418","0.0219624899327755","-0.00516576133668423","-0.00797449517995119","0.265825659036636","-0.0847832635045052","-0.194478541612625","0.496143192052841","-0.0100670820102096","-0.299187481403351","0.0778057798743248","0.795054197311401","-0.100087366998196","0.106333680450916","0.19057634472847","0.245909988880157","0.107712611556053"
