"dummy","w4_1","w4_2","w4_3","w4_4","w4_5","w4_6","w4_7","w4_8","w4_9","w4_10","w4_11","w4_12","w4_13","w4_14","w4_15","w4_16","w4_17","w4_18","w4_19","w4_20","w4_21","w4_22","w4_23","w4_24","w4_25","w4_26","w4_27","w4_28","w4_29","w4_30","w4_31","w4_32","w4_33","w4_34","w4_35"
"w3_88","1.74983823299408","-8.44946384429932","-6.0495982170105","-9.2506685256958","-9.05756855010986","5.80239009857178","10.7724504470825","10.1114730834961","4.97268676757812","6.32515573501587","-11.6339550018311","-9.80906677246094","-12.8428382873535","-9.85850715637207","-7.13809633255005","-11.2885627746582","6.77737426757812","-9.75516796112061","-10.9773206710815","-10.7722139358521","3.38486266136169","5.73316526412964","-7.78306198120117","-11.6374416351318","8.79551219940186","8.86428928375244","1.18847942352295","-5.01780700683594","-9.17705726623535","-12.7987833023071","-10.2717161178589","3.48416543006897","2.55529189109802","-9.18725776672363","-8.66031169891357"
"w3_89","-0.257182747125626","-0.0715816840529442","0.66932600736618","-0.335487395524979","-0.37048277258873","-5.20817899703979","1.03579640388489","0.52830970287323","-0.473185271024704","0.130419731140137","0.295812338590622","0.344196766614914","-0.140488311648369","0.240620791912079","0.235587179660797","1.075852394104","0.642550110816956","0.432904958724976","-0.18559530377388","0.559187769889832","-7.30630493164062","0.718413174152374","0.378098458051682","-0.0265720281749964","0.835914075374603","0.297687023878098","0.686483383178711","-0.567224562168121","-0.0846061185002327","-0.636103332042694","0.0889707431197166","0.614639401435852","0.544649600982666","0.167523220181465","-0.374742239713669"
"w3_90","-0.378958195447922","-0.230325952172279","-0.815881490707397","0.205812498927116","0.728359460830688","-0.510749936103821","-0.399768799543381","-0.87277215719223","-0.9714435338974","-0.0694167241454124","-0.0784992799162865","-0.116428822278976","0.08452507853508","0.00647148955613375","-0.979086995124817","-0.12520894408226","-0.458573848009109","-0.522205352783203","-0.0330163016915321","0.0453839376568794","-1.11526560783386","-0.154152005910873","-0.536584138870239","-0.151217564940453","-0.185643255710602","-1.6713171005249","0.363985151052475","-3.99557566642761","-0.675394952297211","-0.0312614180147648","0.118068613111973","0.234124273061752","0.00173787318635732","-0.427490293979645","-1.39338684082031"
"w3_91","-2.59161710739136","0.724503576755524","-0.345704853534698","-0.828350007534027","-0.928691387176514","-1.74116730690002","-1.01450037956238","-1.92107439041138","-1.91163492202759","0.53840571641922","-1.39859318733215","-8.54776763916016","-1.72265148162842","-2.0232560634613","-0.146799355745316","-0.27142146229744","0.242086946964264","-1.30682694911957","-0.225244417786598","-1.26489508152008","0.0080365864560008","-0.47592356801033","-0.39271754026413","-0.379865705966949","0.00125349010340869","-1.70712745189667","-0.526656627655029","-2.10678839683533","-0.750092744827271","-0.553403973579407","-0.452712595462799","-3.36566734313965","-2.29612350463867","-0.28703698515892","-1.35869765281677"
"w3_92","0.12312513589859","0.0317029729485512","-0.440760105848312","-0.00843730103224516","0.609124362468719","0.0171178616583347","0.370265781879425","0.401399880647659","0.53459095954895","0.744193434715271","-0.126362487673759","0.0356141217052937","-0.0104866605252028","0.0113211115822196","0.374763488769531","0.300800055265427","-0.969566822052002","0.574228882789612","0.155073657631874","-0.255953162908554","0.981436371803284","-1.84322583675385","0.107863754034042","0.364528685808182","-0.369302868843079","0.451451539993286","0.917992889881134","0.194346085190773","-0.179635465145111","-0.226118221879005","-0.126724436879158","-1.09507858753204","-1.08484518527985","0.0609735399484634","0.454325407743454"
"w3_93","1.55113887786865","-1.05328869819641","0.375327885150909","0.338497221469879","0.131863579154015","0.102649711072445","-1.11239445209503","0.077174574136734","0.214142918586731","-1.38820779323578","-0.0338718555867672","0.329696714878082","0.792968988418579","-0.242584273219109","-0.288880556821823","-0.898425281047821","-0.45772448182106","-0.869420349597931","-0.352205574512482","-0.519378244876862","-0.119903273880482","0.781682312488556","-1.44185769557953","0.160991787910461","0.188155993819237","-0.712670981884003","-1.00995600223541","-1.94394516944885","-1.6128568649292","-0.0593700148165226","0.0383440367877483","0.664950013160706","-2.03176259994507","-0.498310208320618","-0.0448275282979012"
"w3_94","-1.5066100358963","-0.117268182337284","0.0406127013266087","-0.341557860374451","-0.0204065535217524","0.124926701188087","-0.488505452871323","-0.13739238679409","0.0719660222530365","0.374150007963181","0.013206684961915","-0.00510468520224094","-0.0551706813275814","-0.117717668414116","0.0617133155465126","0.070748396217823","-0.0900518000125885","-0.462282717227936","0.497372955083847","0.405267477035522","-2.09716439247131","0.0989955067634583","0.146056711673737","-0.0501213483512402","-0.469825834035873","0.293314248323441","-3.80348300933838","0.372076511383057","-0.0720446333289146","-0.17865514755249","0.0920394957065582","-0.124165825545788","-0.171638429164886","-0.192461401224136","0.23014734685421"
"w3_95","-1.83595550060272","-0.271062105894089","-0.359104752540588","-2.09042930603027","-8.03633213043213","-0.381908595561981","0.84376472234726","-0.500312268733978","0.473470032215118","-1.01291477680206","-0.428811758756638","-0.0620812699198723","-1.10854601860046","-6.09665775299072","-0.0348981432616711","-0.0441095307469368","-5.69532299041748","0.0835714116692543","-1.84548795223236","-5.83184337615967","0.238846004009247","-0.483588576316833","-0.232183307409286","0.415650725364685","-0.889059722423553","-8.96621799468994","-4.94160032272339","-10.842095375061","-0.659012258052826","-0.311878979206085","-1.08106124401093","-3.89346146583557","0.326454907655716","-1.27739906311035","-0.997960865497589"
"w3_96","-5.32459878921509","-0.220834702253342","0.238948196172714","0.244108334183693","-0.0191873926669359","-0.952983796596527","0.529005527496338","0.515765070915222","-6.6182804107666","0.57702249288559","0.164501622319221","0.492419391870499","0.0726529657840729","0.335108518600464","0.406404823064804","0.217826172709465","0.903458952903748","0.139836266636848","0.288787931203842","-0.27704256772995","0.524567663669586","0.0551422089338303","-0.273773044347763","-0.118572026491165","0.698321104049683","0.345281511545181","0.532252430915833","-0.507728457450867","-0.121220514178276","0.102954626083374","-0.222730815410614","-0.137932166457176","0.402730286121368","0.164210170507431","-0.338646739721298"
"w3_97","0.451610773801804","0.29190993309021","0.0908370539546013","0.158669903874397","0.418949753046036","0.491239935159683","-1.17996454238892","-0.353034794330597","-0.194582968950272","-0.750781953334808","0.0850811675190926","-0.504872620105743","0.28356346487999","0.122055649757385","0.0348823145031929","-0.730126082897186","0.410757780075073","0.00910524465143681","-0.271419435739517","-0.386283367872238","0.459265232086182","-0.412548959255219","-0.029023040086031","0.263781249523163","-0.221776962280273","-0.555007755756378","-0.85202568769455","0.393240541219711","0.678885281085968","-0.130695551633835","0.124022014439106","-0.314994931221008","-0.045990064740181","0.500418186187744","0.291573107242584"
"w3_98","0.569084346294403","0.688951969146729","0.385697275400162","-0.496954828500748","0.599415481090546","-0.351781040430069","-4.66143751144409","-2.96927547454834","-0.0448683649301529","-2.3806357383728","-1.62995433807373","-4.74651432037354","-1.02429485321045","0.0344951115548611","-3.03970837593079","-0.623200654983521","-0.793040990829468","-0.670022904872894","-0.57315993309021","-0.302933365106583","-2.17761921882629","2.01516389846802","-0.622141897678375","-0.342576265335083","-5.95316791534424","-1.5232298374176","2.01621460914612","-0.160151451826096","-0.42844569683075","-0.0834114030003548","-0.960114300251007","-5.78244209289551","-0.0367968827486038","-0.052476741373539","0.114325240254402"
"w3_99","0.898723840713501","0.068437859416008","0.0255899168550968","-0.523903727531433","-1.3984899520874","-0.349722445011139","0.251770585775375","-0.217824473977089","0.14671365916729","-0.425752192735672","-0.147605612874031","0.166853100061417","-0.258310467004776","-0.832405090332031","-0.268353581428528","0.360845118761063","-0.051394909620285","0.0657550841569901","0.96541154384613","-0.329382747411728","0.137030065059662","0.183497741818428","-0.18425589799881","0.131647601723671","0.707891643047333","-0.240853607654572","-0.664219498634338","-0.544040620326996","-0.561754763126373","-0.887244701385498","-0.290034621953964","0.588309645652771","1.34175074100494","-0.000600351369939744","0.561800718307495"
"w3_100","-8.43109321594238","-0.284543097019196","0.38570436835289","0.345376223325729","0.603523075580597","0.655244112014771","0.542374193668365","0.573647320270538","2.0054759979248","-0.29495108127594","-0.438199788331985","1.5924299955368","-0.30871507525444","-0.13256599009037","0.58696323633194","0.443869948387146","-2.48930239677429","-0.427732706069946","-0.693862020969391","0.0755515247583389","-0.0213930085301399","0.972917795181274","0.343018651008606","-0.260310143232346","-0.00497870473191142","0.975511133670807","-0.0217619128525257","0.4412642121315","-0.36459818482399","-0.030888807028532","-0.0643151625990868","-6.78840112686157","-5.92821168899536","0.0559735968708992","-1.02471494674683"
